id,genre,track_name,artist_name,danceability,valence,energy,tempo,loudness,speechiness,instrumentalness
2uM8EuKY4FjY8n2JcENJfM,progressive-house,Superliminal,deadmau5,0.613,0.36,0.695,127.995,-17.748,0.0398,0.000224
6DkHJQwgZgNEt8onfYqSrN,progressive-house,Everyday - Original Mix,Sander van Doorn,0.616,0.624,0.884,129.958,-3.002,0.0636,0.746
4sYKHFKkovZOoyelwPj9Qy,progressive-house,Helium (feat. Jareth) - Radio Edit,Chris Lake,0.55,0.37,0.861,127.987,-8.723,0.0323,0.000256
2N2Mp4HjnYcmrZ2YqrKedy,progressive-house,Alone,Armin van Buuren,0.665,0.513,0.914,128.024,-9.297,0.0247,0.934
5v6oCHnqpwR6F4L0H3w0l6,progressive-house,Just Can't Stay Away - Original Vocal Mix,Hard Rock Sofa,0.698,0.581,0.827,127.994,-6.006,0.0318,0.00219
2ineDP6wM8kSC15rR9v9H5,progressive-house,Scorched Love (Scorchio Remake) - Original Mix,Redanka,0.558,0.165,0.979,127.973,-7.871,0.0369,0.753
4OB9udVO09Lh8VLmgaLwyk,progressive-house,Spectrum - Deniz Koyu Remix,Zedd,0.627,0.346,0.885,128.007,-3.1,0.0461,0.749
6bTRxFQ6tFz1OyFJTucxEs,progressive-house,Not Taking This No More - Original Mix,NERVO,0.824,0.762,0.756,127.981,-6.823,0.0482,0.328
0dPnZQawNbLeZwDjPw9poS,progressive-house,Ah Yeah! (Original Mix),Will Sparks,0.532,0.208,0.814,128.022,-11.46,0.0371,0.00225
043vxbUHxQErHDIe7zuC0O,progressive-house,Just One Last Time (feat. Taped Rai),David Guetta,0.751,0.47,0.489,127.997,-5.754,0.0933,0.0667
0ez1sBTH1IfKQXs1aXskNY,progressive-house,I Could Be The One [Avicii vs Nicky Romero] - Nicktim - Original Mix,Avicii,0.662,0.0842,0.98,127.993,-13.877,0.0255,0.00759
0DyeiVFwnfAvfyUGdu5l9q,progressive-house,WTF!? (Original Mix),Nicky Romero,0.639,0.406,0.76,125.987,-5.024,0.0656,0.005
2egj0PIucU2a7NWIFA8G3d,progressive-house,Let Me Count The Ways - Extended Version,Benoit & Sergio,0.735,0.216,0.623,128.018,-5.804,0.029,0.0592
7JAA2a3grqTFSMUy2cNV9c,progressive-house,H8RS - Original Mix,An21,0.664,0.392,0.93,127.98,-3.507,0.0546,0.96
50NAIobH05JEcGUG8KL4K9,progressive-house,Tokyo by Night - Axwell Remix,Hook N Sling,0.694,0.428,0.707,114.995,-9.024,0.0595,0.869
56JYP2U4jJa2EFKrGe9G94,psych-rock,Little Fang,Avey Tare's Slasher Flicks,0.368,0.303,0.812,138.819,-9.982,0.0428,0.742
1Jng9apL2SUnm2NZClCDab,psych-rock,Doves,The Black Angels,0.302,0.548,0.797,160.138,-6.593,0.0389,0
1sTiQjWwxVpXwoSnW4K4eQ,psych-rock,Doomsday Machine,Kadavar,0.346,0.735,0.48,122.391,-3.388,0.0354,0.583
1XrWUwwVWGLxgMQO8sXs7f,psych-rock,Nosebleed Sun,The Growlers,0.197,0.455,0.863,169.605,-8.97,0.0747,0.00223
50LgxH3t8vWy5xMFljdUbF,psych-rock,Azamane Tiliade,Bombino,0.255,0.151,0.659,149.922,-7.931,0.145,0.485
7FsKL0RuheWRANg8uWwePp,psych-rock,Lullaby,Jacco Gardner,0.267,0.317,0.914,122.509,-4.609,0.0427,0.00926
7LuqK6fP86bawAmRBNdHvt,psych-rock,When It Explodes,Pond,0.544,0.755,0.911,130.714,-9.495,0.0308,0.0672
0CJ6erKPTP8xFJHpJ5Awew,psych-rock,President Gas,The Psychedelic Furs,0.47,0.304,0.312,125.136,-8.6,0.172,0.0292
4zReKbSLccxAtZVkKVAKUp,psych-rock,May The Circle Remain Unbroken - Original,13th Floor Elevators,0.518,0.801,0.836,127.836,-6.061,0.0484,0.0934
63TdSm8NliRh1vVSaxpwSN,psych-rock,Tell Me (What's On Your Mind),Allah-Las,0.38,0.594,0.608,112.483,-14.614,0.0328,1.39e-06
5TWetOIDjnkEGLaPSoWLKs,psych-rock,It will never be,White Fence,0.339,0.247,0.941,140.931,-2.804,0.0771,0.000123
1iYJDFhnFyVY6FfD7hwTIZ,psych-rock,Afterglow (Remastered),Loop,0.387,0.255,0.432,64.034,-8.675,0.0358,0.0132
5Lc1uQAvtbvn3bl2CYmJan,psych-rock,Changes,The Zombies,0.352,0.0363,0.359,124.636,-7.727,0.0297,2.66e-05
75hKiKkiZgqHHjPZ5LbAW1,psych-rock,Water,Silver Apples,0.5,0.213,0.735,102.961,-5.555,0.0484,0.869
4CcHX14GgFPzDj0CRVX4eP,psych-rock,"Corridor, Pt. 1",The Oscillation,0.641,0.847,0.922,146.078,-5.368,0.0322,0.0121
3bidbhpOYeV4knp8AIu8Xn,psych-rock,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,0.531,0.442,0.526,92.185,-6.196,0.0668,0.131
2bG9QIPnZRlPsboko2W5l4,psych-rock,Think About It - 2002 Remaster,Various Artists,0.208,0.148,0.868,176.017,-10.4,0.0401,0.0653
2CIeJ8aHb9Uc8X0f1lPZlN,psych-rock,Flare,Boris,0.47,0.164,0.813,114.978,-3.993,0.0361,2.36e-05
4MUjdrWSsyQgJnK8KeumgW,psych-rock,I Think I'm In Love,Spiritualized,0.501,0.557,0.454,97.189,-6.709,0.174,0.705
3PwKz7ML8VnNAp15OzIMWG,psych-rock,Red House,Jimi Hendrix,0.433,0.441,0.506,96.142,-17.613,0.0432,0.00123
0kISLvuFXzdPr7az1jZliI,psych-rock,You Set The Scene,Love,0.35,0.0737,0.769,139.066,-9.342,0.0444,0.00397
5MiwVPrYUZsEQpRK4hwTbU,psych-rock,"Dope Feels Good, The",The Warlocks,0.483,0.363,0.119,164.322,-9.095,0.0295,0.954
1WGZ2aP5SnBPjaEDg2pVDd,psych-rock,Pale Blue Eyes,The Velvet Underground,0.336,0.705,0.757,106.342,-6.54,0.181,0.677
2X4dn5f8jMFDRBksEfDOqp,psych-rock,I Wear Black,Ty Segall,0.589,0.958,0.704,129.8,-3.817,0.0313,4.98e-05
1ItKOq2ZnpdxiSn8gU6wIh,psych-rock,Livin' On - Original,13th Floor Elevators,0.533,0.5,0.447,93.593,-7.141,0.031,0.568
08jZAAYZ3U4Rjn1S4XRDA4,psych-rock,Ring Finger,Psychic Ills,0.52,0.462,0.664,110.346,-5.499,0.0319,0.823
52w10XfCLwW96ZpiCJAytC,psych-rock,Wind Was the Wine,Woods,0.306,0.158,0.719,137.006,-3.559,0.0368,0.00453
3UyT5e1tk3WVVsWBSm9i8L,psych-rock,Deer-Ree-Shee,The Black Angels,0.434,0.689,0.945,129.944,-9.46,0.0836,0.0387
6sDVtar0IfmQ3pRVvzSf2N,psych-rock,Dance Pt. 3,Moon Duo,0.311,0.848,0.972,170.627,-15.142,0.0347,0.721
58d2DwwcKn2P1Em9ESdUYb,psych-rock,Dahga Bloom,Dahga Bloom,0.393,0.558,0.499,135.0,-14.745,0.0428,0.945
3DAuyfDguzCpZnJMGqBDKN,psych-rock,Crown of Creation,Jefferson Airplane,0.8,0.625,0.823,108.106,-10.159,0.0842,0.724
6X0IVgD0z8XZlwZZlm7mnc,psych-rock,Thought Ballune,Unknown Mortal Orchestra,0.469,0.7,0.384,82.078,-5.797,0.0271,0.0505
28sa14rbWiHZPs9m1IeDI5,psych-rock,The Pusher,Steppenwolf,0.0684,0.257,0.912,185.389,-6.129,0.0544,0.0298
5jQvjcqNIw7cgiXVj29oEI,psych-rock,Head On/Pill,King Gizzard & The Lizard Wizard,0.495,0.506,0.716,110.051,-8.173,0.0254,0.329
0zk3xX959mms8be4AMekSi,psych-rock,Baby Blue,The Warlocks,0.5,0.439,0.965,119.972,-5.729,0.0392,0.899
491PeCZH0WVrJduY0eYGwW,psych-rock,Insides,The Soft Moon,0.584,0.165,0.662,181.976,-9.8,0.0354,0.544
7iFiv9tcsuo9s9lDwIJhsK,psych-rock,The Wisdom of Stone - Do You Believe in..?,Zombie Zombie,0.423,0.747,0.804,138.566,-13.398,0.0302,0.34
1SpT87edVBhc8A9x7gPKY3,psych-rock,Fire Engine,13th Floor Elevators,0.547,0.654,0.722,112.424,-9.387,0.0383,0.831
4An0hbjs1THl9cQprYrN6G,psych-rock,California Dreamin',The Mamas & The Papas,0.373,0.315,0.743,107.671,-7.008,0.0899,0.0466
080ah75FLR39Yn2MDtVLNK,psych-rock,Crossing,Wooden Shjips,0.513,0.499,0.876,124.306,-3.946,0.0424,0
6Qo1qLTfPzTp2X3H9eS9Ve,psych-rock,Gypsy Love,Silver Apples,0.238,0.401,0.889,171.68,-4.162,0.261,1.02e-05
6KOUGH6yvyWDbX1mgulkBM,psych-rock,Cherry Red,Earthless,0.207,0.747,0.879,161.978,-5.308,0.0793,0.000417
1wXk6V8q7ahzpzVdcwwPHW,psych-rock,The Hair Song,Black Mountain,0.716,0.747,0.411,89.973,-3.094,0.0903,0
53jnMf2UMczPhut1OEvRgh,psych-rock,FBI,Psychic Ills,0.37,0.401,0.916,88.795,-2.572,0.0323,8.15e-05
5UO0QZFLWYkEIqoSWftCqr,psych-rock,Barricades - 2007 Remaster,Various Artists,0.423,0.355,0.754,119.035,-5.938,0.0676,0.0129
1KxrcriMwflmI0nJ20IDgR,psych-rock,Runway Houses City Clouds,Tame Impala,0.646,0.654,0.504,128.494,-10.717,0.0431,2.22e-05
78zSViWUF9Lc8jmgK0dyac,psych-rock,Here Come Cowboys,The Psychedelic Furs,0.359,0.296,0.971,88.286,-5.091,0.0609,0.554
7a8btYFhpBw9WMgSqP9F1P,psych-rock,Family Tree,Black Lips,0.599,0.969,0.797,153.112,-5.289,0.114,0
3wnV9UJAxf8bDT6KJDwU2r,psych-rock,I'm Gonna Love You Too - Live,13th Floor Elevators,0.596,0.697,0.385,141.238,-5.528,0.0398,0.00163
6BSM7JqYn5wZxl1o3f7oxT,psych-rock,A Rose For Emily,The Zombies,0.264,0.254,0.82,92.067,-5.11,0.0438,0
3WlRwksl3jfwHv2TlRNHLR,psych-rock,Straight Up And Down,The Brian Jonestown Massacre,0.414,0.718,0.697,116.528,-6.118,0.0505,1.36e-06
1se3S2q6FPxSpGxAYCO6UL,psych-rock,Pushing Onlys,Woods,0.158,0.189,0.846,83.737,-6.974,0.288,0.0652
0WPsFIa3gPbKa9dqJSQqWD,psych-rock,Little War In The Midwest,Night Beats,0.394,0.398,0.376,124.296,-2.747,0.133,0
3b4CDqhe8VPIie4Fi9MTKY,psych-rock,The Narrows,Dead Meadow,0.549,0.69,0.859,77.013,-6.012,0.0378,7.01e-06
19K3lUMJmOdeuOBTrbLm19,psych-rock,Weekend Wars,MGMT,0.739,0.824,0.797,116.824,-4.597,0.0949,0
7fZ9RZmXBYVJzlMuA7esB4,psych-rock,Little Blu House,Unknown Mortal Orchestra,0.452,0.36,0.472,147.084,-4.844,0.104,0.0441
57W9aYEZhJzfDbu3nrwMdB,psych-rock,A Nice Surprise,The Golden Dawn,0.322,0.405,0.683,83.827,-4.403,0.0972,0
6WN4FR6zpgOTCehs8cAoWs,psych-rock,Satisfy Your Mind,Night Beats,0.492,0.357,0.638,108.156,-9.761,0.065,0.843
25LlUIYKdZb9qmTxMirdem,psych-rock,These Shadows,Wooden Shjips,0.139,0.0779,0.926,185.981,-4.623,0.167,0
1zQmcePaVyFhS9xlmtUFKq,psych-rock,Zombie Like Lovers,The Warlocks,0.241,0.417,0.604,173.134,-4.251,0.044,5.38e-06
5Ii4crVk53ezvWp91wmvwd,psych-rock,Pictures of Matchstick Men,Status Quo,0.676,0.827,0.593,122.039,-4.07,0.0636,0
07vfaPvtnsbtUL3PcBVqQX,psych-rock,Slide Through My Fingers,Tame Impala,0.509,0.335,0.739,98.72,-5.194,0.0702,8.09e-06
0eX7beKhQABGSayofOaopt,psych-rock,Salt on a Slug,The Growlers,0.33,0.582,0.756,128.951,-3.878,0.0519,0
4AlZ0FgehhgtLHddKx0Ou7,psych-rock,Cali in a Cup,Woods,0.635,0.87,0.692,86.986,-2.665,0.0926,1.66e-05
6Y5gg8TcOr2q8LYPiEsMGT,psych-rock,Druganaut,Black Mountain,0.431,0.258,0.375,128.153,-6.763,0.0375,0
4AzyYHQKBphpQonm3Hx15E,psych-rock,Breathe (In The Air) [2011 Remastered Version],Pink Floyd,0.447,0.512,0.305,136.801,-5.926,0.0809,0.00124
2mtc4jXbgV3nm8UPN2O7sk,psych-rock,Joy Of A Toy,Soft Machine,0.243,0.34,0.774,119.38,-5.192,0.137,0
0ojNYfhj1QA4OCglM3CMfU,psych-rock,Mr. Chesty,Dead Meadow,0.608,0.537,0.709,120.056,-7.891,0.0355,0.0233
0pmhJ1eBgesdPwk4gailmy,psych-rock,Summer's Game,Jacco Gardner,0.392,0.645,0.91,122.764,-7.078,0.124,0.692
7psZ3ZBuZWOcLadCkLYw3M,psych-rock,Rat King,Night Beats,0.568,0.775,0.599,96.249,-4.152,0.0906,0
0jO6tZx2oorepWmNNUhso6,psych-rock,Sister Europe - Remastered,The Psychedelic Furs,0.372,0.465,0.828,119.067,-0.005,0.122,0
4lJis46TfS5TJvHlfUNBem,psych-rock,What Me Worry,Cosmonauts,0.327,0.58,0.64,72.378,-7.066,0.0326,0.665
3x5IM9VEpsFLhkzy9YT2F0,psych-rock,Venus In Furs,The Velvet Underground,0.322,0.207,0.265,133.577,-5.011,0.0651,0.0106
2gCf9PqIvpKbxwfJMBWwbn,psych-rock,Brain Damage - 2011 Remastered Version,Pink Floyd,0.478,0.487,0.639,90.62,-3.398,0.0994,0.0275
1uf1IOn2xcdd2wwwugcWaX,psych-rock,She Made Me,The Brian Jonestown Massacre,0.744,0.965,0.721,157.188,-4.494,0.0354,0.00016
62uw0iWu8jLB4cYBQxjdcm,punk,Damaged Goods,Gang Of Four,0.416,0.732,0.916,169.921,-2.985,0.268,0
3Mte26rXTkAAwaVL7G7rnB,punk,Lonely Girl,Tonight Alive,0.376,0.33,0.961,120.263,-2.056,0.0797,4.81e-06
2MyUIH6eOOfzgxAEw8qz5R,punk,Gone,Knuckle Puck,0.291,0.193,0.913,133.452,-4.983,0.0475,0.781
7y952AaC6SYiWlNwuC3Rfv,punk,Get This Right!,Raised Fist,0.322,0.481,0.972,100.156,-12.53,0.0458,0.00165
0i5na5qxERiX35eKd0Pn19,punk,An Injury to One,Great Collapse,0.412,0.162,0.823,154.117,-5.273,0.127,0.317
5U2p81vdlp2saDTIvk0Lnb,punk,My Heroine,Silverstein,0.233,0.355,0.94,179.191,-3.621,0.123,0.000409
2OQpi9tMtoLJMC8wilB4Cs,punk,Ghosts,Clarkkent,0.378,0.556,0.823,99.658,-4.463,0.0415,0
5TS4qrO34nNrCMV5VKIIFq,punk,Question Authority,Circle Jerks,0.562,0.745,0.837,154.111,-6.199,0.0366,0
2wsVadIYDm9lx8agwDRfYX,punk,We Are the Water,Coliseum,0.32,0.134,0.946,76.69,-4.906,0.103,0.948
41A2Hv0SEKnse3TWVuxADF,punk,Sworn Enemy,Sworn Enemy,0.436,0.283,0.606,129.905,-9.298,0.031,3.21e-06
09ij5OncLLwnbjeRNjAuz6,punk,All I Want,Ride,0.478,0.355,0.914,98.439,-3.589,0.0803,0
4fFnv4JrPRP4iTZF6hfDKi,punk,No Waves,FIDLAR,0.555,0.337,0.814,120.891,-4.667,0.128,3.13e-05
4ArUnW8s0cuJLKVFmkCA2F,punk,Embers And Envelopes,Mae,0.763,0.895,0.84,161.34,-3.162,0.168,4.48e-06
6Rsf9POXEmgQHzxXr6ubTg,punk,Natural's Not in It,Gang Of Four,0.365,0.393,0.969,159.778,-12.103,0.0399,0.816
7syRCFBT6CvuT0t0TwZKQX,punk,Holy Fuck,I Am The Avalanche,0.586,0.817,0.913,111.569,-4.529,0.116,7.11e-05
1jSeiRCO1fIdszTZpSd0A6,punk,Outlaw Heart,Tiger Army,0.35,0.555,0.958,190.501,-7.086,0.0352,0
4dKu1HkVL1xh96F1JfDTrn,punk,Shoulder to the Wheel,Saves The Day,0.208,0.147,0.904,134.231,-4.505,0.054,2.64e-06
1cKAquWUmhBRExisNRYN7o,punk,Raining in Kyoto,The Wonder Years,0.524,0.61,0.879,96.039,-2.641,0.139,0
5IrhLbdayXhmWrJm6w2u0q,punk,How to Screw up Your Future and Disappoint Your Loved Ones,Settle Your Scores,0.0953,0.433,0.825,164.942,-4.512,0.137,0
6rCUsrdkiaPL7MX5xtLzNa,punk,Wet Blanket,Metz,0.389,0.657,0.957,180.131,-2.968,0.0424,0.00566
29irPbgID0oMVoDp3TVkZv,punk,"Your Fault, Not Mine","Chin Up, Kid",0.465,0.458,0.954,143.85,-5.356,0.0318,0.0845
5lDriBxJd22IhOH9zTcFrV,punk,Dirty Little Secret,The All-American Rejects,0.435,0.408,0.887,199.935,-4.371,0.064,9.86e-06
4c7xQ7OsqL6W4RwEQmID7g,punk,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0.258,0.334,0.932,145.582,-4.524,0.142,0.0357
2mKj8Em0GLFu8I78yM1CfU,punk,Pretty Vacant,Sex Pistols,0.597,0.659,0.907,119.975,-2.438,0.127,0.734
0p8fUOBfWtGcaKGiD9drgJ,punk,American Attraction,Anti-Flag,0.35,0.0726,0.977,140.068,-2.622,0.143,0
3gloO53rjiG3dTxrbKytIk,punk,Easy Mark,Heavy Hearts,0.555,0.718,0.919,104.978,-5.241,0.0339,0.34
1T5Y4J89qGF3dddKK39ybT,punk,Glasses Up,Grenadiers,0.305,0.644,0.965,90.81,-5.812,0.114,0.881
4tPFEWRuNQhibDQSGB2PVE,punk,Don't Want to Know If You Are Lonely,Hüsker Dü,0.329,0.259,0.961,174.786,-3.597,0.0682,0
6gLi9nWtrIkMXErTnIa7OK,punk,Grip Shoes,Good Tiger,0.499,0.731,0.875,148.026,-4.762,0.0536,2.7e-05
3Ip8a9C4e1XNqL5JFWrA0O,punk,Jezebel,latewaves,0.32,0.74,0.798,84.696,-6.332,0.125,1.51e-05
38wCbVfMreML5ZhF5iQuKA,punk,Disorder - 2007 Remaster,Joy Division,0.544,0.234,0.976,94.979,-3.126,0.0795,0
52naKXTrKXXEHDm9GNDZTT,punk,Homewreck Sick,The Second After,0.309,0.34,0.987,151.905,-5.092,0.0587,0
4wxrSzgQ8WAxhvYNXwo2Ju,punk,Incorporeal,Tiger Army,0.571,0.716,0.858,92.523,-3.956,0.139,0.0163
1RG1Pz45nlYNHka7JioyOT,punk,Uncontrollable Urge,DEVO,0.304,0.838,0.858,174.602,-4.709,0.102,0
2PlSfCtDeGtAwyllR1qsT4,punk,Master Celebrator,No Fun At All,0.437,0.357,0.958,131.56,-3.225,0.127,1.01e-05
1rh6RoD2Y86GqSM9S1dxlv,punk,I Don't Like Who I Was Then,The Wonder Years,0.389,0.672,0.905,121.836,-3.741,0.0414,0
3fttmSWGThBQTNkuHMoCTN,punk,Girl's Not Grey,AFI,0.554,0.173,0.995,122.976,-2.397,0.185,0
2ixtfTdLKJxZiDEPk7ykHt,punk,Ambulance vs. Ambulance,The Blood Brothers,0.335,0.436,0.936,177.422,-4.126,0.0748,0
2M0IWOmIi079R1MaPVlOW3,punk,Falling in Love Again,Joyce Manor,0.569,0.129,0.918,129.999,-5.361,0.0482,3.02e-05
5cxmDZMaeZ9wICgsufg4xu,punk,Friends & Traitors,Raised Fist,0.286,0.632,0.899,139.492,-6.622,0.0446,4.03e-05
3RNUaNZ4ATaPXfQusDGyGd,punk,That's Progress,D.O.A.,0.367,0.502,0.945,89.914,-4.132,0.0475,0
0QT6JDL8cgndqsY0rXQwdY,punk,United Kids,CIV,0.242,0.504,0.957,186.151,-7.596,0.0323,0.000263
1IUx55PX840eqZBNRNRXCp,punk,Strangers,In Her Own Words,0.554,0.774,0.932,95.618,-4.754,0.0781,1.68e-06
7gb8zHpFNprFLZcDBNCuCz,punk,Dinner's for Suckers,None More Black,0.662,0.916,0.667,149.388,-5.215,0.0828,0
1kWja6NVaLZThMop9MYVDz,punk,Wrong Way,Sublime,0.212,0.305,0.947,101.545,-5.968,0.106,6.89e-06
290Nebw3BG2toIgk1pMi3p,punk,Show You No Mercy,Cro-Mags,0.444,0.311,0.452,88.776,-3.456,0.102,0
6d98DiKztLtRsHdz0xle6b,punk,Sweet Avenue,Jets To Brazil,0.486,0.551,0.938,128.06,-4.723,0.0347,0
7gvaKeD009pBIP7DGmf6jK,punk,Rumspringa (Return to Heartbreak Road),Bayside,0.562,0.837,0.907,95.892,-3.71,0.176,6.41e-05
75NQydSjbz14rmt6j2UaMz,punk,The World Is New,Save Ferris,0.3,0.369,0.972,179.971,-2.919,0.0705,0.0241
6x3PynvySxrWbTiI9bQeUq,punk,Never Ending Stream,No Fun At All,0.139,0.689,0.712,152.933,-5.237,0.0311,0
6MYusHmom4vpQN4qGyHl0h,punk,Banned In D.C.,Bad Brains,0.334,0.307,0.979,163.803,-4.461,0.204,0.00631
4ftfkYW0IwWQIQm5qhV8al,punk,Eleven To Your Seven,Hey Mercedes,0.387,0.382,0.442,169.481,-3.181,0.0654,0
7lWF2mVr1KKbVnaT2nSlPo,punk,Fall For You,Secondhand Serenade,0.426,0.632,0.981,159.932,-4.559,0.0547,0
50VylzR9ld0NKOqichw7aX,punk,I Won't Say I'm Sorry,Face To Face,0.301,0.381,0.995,116.005,-3.494,0.125,0
6ciKUowmuLiaK4txVUI76k,punk,I Dance to Trance in Garbage Bag Pants,Daggermouth,0.497,0.667,0.923,181.075,-3.763,0.044,0
4cqYUqmKMcb3q1tdImVpGW,punk,Weightless,All Time Low,0.525,0.747,0.994,115.975,-4.64,0.0816,3.62e-06
4LTMXBqTOSlk75CYq7YfPl,punk,100 Proof,88 Fingers Louie,0.289,0.622,0.871,98.106,-3.419,0.0459,0
4BLeSZ4U27SJcOV3Kbz3VY,punk,Golden Dream,Seven Hate,0.292,0.296,0.933,202.012,-6.263,0.0364,0
5johpJIVjqU2Ki03DOA7Jr,punk,About a Girl,The Academy Is...,0.42,0.336,0.973,94.212,-9.2,0.0428,0.00119
3DNCnnOLmDRtm3WHId4Gib,punk,Few and Far Between,Shutdown,0.359,0.385,0.99,147.149,-8.215,0.0754,9.7e-05
2GbAG8tLR7oopXUIEwGCsc,punk,Dispatch From Mar-a-Lago,L7,0.349,0.223,0.995,189.936,-3.388,0.0817,2.51e-06
1R1yJO9oVNcq1ae8AZH0kT,punk,Quicksand,The Story So Far,0.427,0.392,0.896,149.851,-5.506,0.046,0.00184
2rpJtmeLU52N5WbR7BLfUX,punk,Illuminant,Quicksand,0.158,0.132,0.995,99.643,-5.142,0.159,5.38e-06
2CWA9x0ahUkluLg7hfeSdD,punk,Here Come The Rome Plows,Drive Like Jehu,0.559,0.648,0.89,150.292,-8.158,0.0279,0
00AgttKx4gRJghhPETFrOE,punk,Franco Un-American,NOFX,0.499,0.64,0.879,107.805,-4.134,0.0595,0
5qf4735WCJJdsN7ZDFtuze,punk,Makes No Difference,Sum 41,0.557,0.947,0.87,104.708,-3.625,0.0468,0
6SJ1hWFVBIiUgGgHKvwXCQ,punk,Sell Out,Reel Big Fish,0.465,0.569,0.896,181.014,-4.387,0.0375,2.25e-05
3ZsexY07D4t4HRq7ogeSAS,punk,"Dear Maria, Count Me In",All Time Low,0.494,0.393,0.912,98.923,-5.261,0.147,3.94e-06
69G8fGL67joU5UELB5rr2r,punk,Standard Issue,Morning Glory,0.28,0.357,0.962,184.068,-3.614,0.0869,0.000294
2aOOsAXjBwaacxERuNXowt,punk,Nerve,Calling All Captains,0.315,0.423,0.97,178.068,-8.217,0.0544,0
25Sd73fleKUVPNqITPZkn1,punk,"""45""",The Gaslight Anthem,0.452,0.527,0.962,101.885,-11.889,0.0484,0.468
1hWlZxzZWiXRkQy7ywSAmh,punk,Want Me Around,Knuckle Puck,0.328,0.628,0.887,170.832,-3.597,0.0511,2.97e-05
4pgHF0NCYP4kajVvFGkhjL,punk,Let The Good Times Roll - Single Version,BlackWaters,0.335,0.225,0.982,179.864,-4.27,0.0551,0
50UpQeRX0Pebo76v3AK6S1,punk,Grey Goose,Carousel Kings,0.501,0.137,0.993,95.997,-4.847,0.0845,0.000167
5PCQCvk0n9R99liEEqmWXQ,punk,Knife Dance,Brigades,0.415,0.427,0.913,164.289,-7.465,0.0491,0.0014
1aWYAQICESeHj2Xauv1Zfd,punk-rock,I Wanna,The All-American Rejects,0.418,0.589,0.877,165.161,-4.344,0.125,0.00018
280otp0fp0JDmAPHIXso1l,punk-rock,Heart Attack,Sum 41,0.418,0.448,0.828,124.783,-3.258,0.0661,0.00333
4rstj4vgkFq49R2VV0fbxX,punk-rock,"Build God, Then We'll Talk",Panic! At The Disco,0.548,0.405,0.532,85.03,-2.688,0.14,0
3jfr0TF6DQcOLat8gGn7E2,punk-rock,Do I Wanna Know?,Arctic Monkeys,0.495,0.786,0.931,89.864,-4.7,0.0868,0
35hSzdWyd3fZ3WBGlqMomd,punk-rock,Dumb Reminders,No Use For A Name,0.531,0.557,0.915,141.06,-9.274,0.0432,0.0157
5XwIdRXvHTtxH5BmBOSCCM,punk-rock,Good Girls,5 Seconds of Summer,0.298,0.13,0.976,105.067,-3.627,0.143,0
0fDYd1mjKJBhIxPvjGoGyd,punk-rock,Hopeless Romantic,The Bouncing Souls,0.461,0.472,0.954,136.027,-4.68,0.0371,0
6WG3sNeWevoEy2eEOX2TBi,punk-rock,F**K You,Various Artists,0.804,0.9,0.832,111.023,-11.576,0.0497,1.47e-05
2wcDfk3TfQg3Jv8gEoTim7,punk-rock,I Just Wanna Live,Good Charlotte,0.443,0.536,0.958,144.815,-11.422,0.0679,0
2xvyJMtJn1UnGkHa4nrpTt,punk-rock,The Idiots Are Taking Over,NOFX,0.494,0.777,0.993,93.972,-3.404,0.0513,0
0EonrvTzzNScmk7QT4L3dw,punk-rock,Nice Guys Finish Last,Green Day,0.572,0.108,0.499,101.593,-4.927,0.0412,1.78e-05
1JCCdiru7fhstOIF4N7WJC,punk-rock,Amnesia,5 Seconds of Summer,0.321,0.209,0.99,140.574,-8.403,0.0388,3.55e-05
3AVZaAbDvR6rs2NN4n0aAF,punk-rock,Ace of Spades,Motörhead,0.598,0.812,0.872,110.002,-3.201,0.0897,0.000342
3JomLn8XqE8IksDIFGNerW,punk-rock,Like It's Her Birthday,Good Charlotte,0.454,0.834,0.97,156.264,-6.459,0.0362,0.001
1RCvVwDf0pBLnE5YHxH0EF,punk-rock,Against the Grain,Bad Religion,0.536,0.77,0.923,160.03,-5.243,0.125,0
1bhjMY5O0ZjB41OHcdRH0a,punk-rock,High School Never Ends - Main Version - Explicit,Bowling For Soup,0.602,0.765,0.923,136.01,-7.83,0.0415,0
1yjY7rpaAQvKwpdUliHx0d,punk-rock,Still into You,Paramore,0.234,0.532,0.958,101.935,-4.613,0.107,0
2Meangpbyvif2jmc1Uf2al,punk-rock,Pathetic,blink-182,0.548,0.517,0.91,118.967,-2.543,0.0995,0
4v42Fw0y5wOPCXTcW1BbGa,punk-rock,Damn Regret,The Red Jumpsuit Apparatus,0.355,0.268,0.666,183.896,-3.786,0.0465,3.27e-06
1P30N7kY4XwOw7vwmjRxPH,punk-rock,Empty Apartment,Yellowcard,0.435,0.37,0.911,134.949,-4.896,0.0373,0.128
4CsTkNvkwQLel6sxQqrXSj,punk-rock,Ball and Chain,Social Distortion,0.329,0.319,0.919,93.078,-3.921,0.193,0.000644
0oIUsMpzqPJoFi0bQFWEva,punk-rock,Don't Call Me White,NOFX,0.429,0.727,0.95,176.211,-7.494,0.101,0.000384
4A07mph3MfawsApl1ZpTwg,punk-rock,Here's Your Letter,blink-182,0.386,0.897,0.952,179.066,-4.176,0.122,1.58e-05
